listing_url,listing_id,title,zone_raw,zone,zone_source,price_raw,price_usd,precio_no_evaluable,precio_no_evaluable_motivo,bedrooms,bathrooms,area_m2,operation,source,scraped_at
https://www.inmopanama.com/apartamento-en-venta-en-bella-vista_p-141286.htm,141286,Apartamento en Venta en Bella Vista,Obarrio,Obarrio,zone_raw,"$185,000",185000,False,,2,1,51,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-en-bella-vista_p-141289.htm,141289,Apartamento en Venta en Bella Vista,Obarrio,Obarrio,zone_raw,"$143,000",143000,False,,1,1,36,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-en-bella-vista_p-141290.htm,141290,Apartamento en Venta en Bella Vista,Obarrio,Obarrio,zone_raw,"$185,000",185000,False,,2,1,53,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-obarrio_p-141459.htm,141459,Apartamento en Venta Obarrio,Obarrio,Obarrio,zone_raw,"$191,310",191310,False,,1,1,43,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-obarrio_p-141460.htm,141460,Apartamento en Venta Obarrio,Obarrio,Obarrio,zone_raw,"$181,319",181319,False,,1,1,41,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-calle-50_p-141484.htm,141484,Apartamento en Venta Calle 50,Obarrio,Obarrio,zone_raw,"$454,735",454735,False,,1,1,98,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-calle-50_p-141485.htm,141485,Apartamento en Venta Calle 50,Obarrio,Obarrio,zone_raw,"$350,000",350000,False,,1,1,75,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-calle-50_p-141486.htm,141486,Apartamento en Venta Calle 50,Obarrio,Obarrio,zone_raw,"$450,000",450000,False,,1,1,104,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-obarrio_p-141718.htm,141718,"Apartamento en venta, Obarrio",Obarrio,Obarrio,zone_raw,"$314,550",314550,False,,1,1,67,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-obarrio_p-141719.htm,141719,"Apartamento en venta, Obarrio",Obarrio,Obarrio,zone_raw,"$523,555",523555,False,,2,2,106,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/apartamento-en-venta-obarrio_p-141720.htm,141720,"Apartamento en venta, Obarrio",Obarrio,Obarrio,zone_raw,"$642,725",642725,False,,3,3,140,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/venta-de-apartamento-en-edificio-la-fiesta-obarrio_p-142325.htm,142325,"Venta de Apartamento en Edificio La Fiesta, Obarrio",Obarrio,Obarrio,zone_raw,"$270,000",270000,False,,3,2,249,venta,inmopanama.com,2026-07-02 23:56:53
https://www.inmopanama.com/se-vende-apartamentos-en-obarrio_p-142415.htm,142415,Se vende apartamentos en Obarrio,Obarrio,Obarrio,zone_raw,"$470,000",470000,False,,1,1,98,venta,inmopanama.com,2026-07-02 23:56:54
https://www.inmopanama.com/se-vende-apartamentos-en-obarrio_p-142416.htm,142416,Se vende apartamentos en Obarrio,Obarrio,Obarrio,zone_raw,"$390,000",390000,False,,1,1,75,venta,inmopanama.com,2026-07-02 23:56:54
