listing_url,listing_id,title,zone_raw,zone,zone_source,price_raw,price_usd,precio_no_evaluable,precio_no_evaluable_motivo,bedrooms,bathrooms,area_m2,operation,source,scraped_at
https://www.inmopanama.com/venta-de-apartamento-en-edison-park-ciudad-de-panama_p-141843.htm,141843,"Venta de Apartamento en Edison Park, Ciudad de Panamá",Edison Park,Betania,zone_raw_barrio_mapeado,"$227,016",227016,False,,3,3,89,venta,inmopanama.com,2026-07-03 00:17:55
https://www.inmopanama.com/venta-de-apartamento-en-edison-park-ciudad-de-panama_p-141844.htm,141844,"Venta de Apartamento en Edison Park, Ciudad de Panamá",Edison Park,Betania,zone_raw_barrio_mapeado,"$197,500",197500,False,,2,2,74,venta,inmopanama.com,2026-07-03 00:17:55
https://www.inmopanama.com/venta-de-apartamento-en-edison-park-ciudad-de-panama_p-141845.htm,141845,"Venta de Apartamento en Edison Park, Ciudad de Panamá",Edison Park,Betania,zone_raw_barrio_mapeado,"$171,000",171000,False,,2,2,62,venta,inmopanama.com,2026-07-03 00:17:55
https://www.inmopanama.com/venta-de-apartamento-en-edison-park-ciudad-de-panama_p-141846.htm,141846,"Venta de Apartamento en Edison Park, Ciudad de Panamá",Edison Park,Betania,zone_raw_barrio_mapeado,"$152,248",152248,False,,2,2,51,venta,inmopanama.com,2026-07-03 00:17:55
https://www.inmopanama.com/venta-de-apartamento-en-edison-park-ciudad-de-panama_p-141847.htm,141847,"Venta de Apartamento en Edison Park, Ciudad de Panamá",Edison Park,Betania,zone_raw_barrio_mapeado,"$139,268",139268,False,,2,2,47,venta,inmopanama.com,2026-07-03 00:17:55
https://www.inmopanama.com/se-vende-casa-en-la-alameda_p-137311.htm,137311,Se vende casa en La Alameda,La Alameda,betania,pagina_scrapeada_no_resuelto,"$599,000",599000,False,,4,4,636,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/se-vende-casa-en-urbanizacion-la-alameda_p-140965.htm,140965,Se vende casa en Urbanización La Alameda,La Alameda,betania,pagina_scrapeada_no_resuelto,"$498,000",498000,False,,4,4,348,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-casa-en-urbanizacion-la-alameda-bethania_p-141082.htm,141082,"Venta de casa en Urbanización La Alameda, Bethania",La Alameda,betania,pagina_scrapeada_no_resuelto,"$560,000",560000,False,,4,4,530,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/se-vende-casa-en-urbanizacion-la-alameda_p-142182.htm,142182,Se vende casa en Urbanización La Alameda,La Alameda,betania,pagina_scrapeada_no_resuelto,"$498,000",498000,False,,4,4,348,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-casa-en-urbanizacion-la-alameda-bethania_p-142304.htm,142304,"Venta de casa en Urbanización La Alameda, Bethania",La Alameda,betania,pagina_scrapeada_no_resuelto,"$560,000",560000,False,,4,4,530,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-apartamento-en-via-ricardo-j-alfaro-tumba-muerto_p-140554.htm,140554,Venta de Apartamento en Vía Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$254,000",254000,False,,3,2,99,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-apartamentos-nuevos-en-av-ricardo-j-alfaro-tumba-muerto_p-140802.htm,140802,Venta de apartamentos nuevos en Av. Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$300,105",300105,False,,3,2,106,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-apartamentos-nuevos-en-av-ricardo-j-alfaro-tumba-muerto_p-140803.htm,140803,Venta de apartamentos nuevos en Av. Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$259,038",259038,False,,3,2,106,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-apartamentos-nuevos-en-av-ricardo-j-alfaro-tumba-muerto_p-140804.htm,140804,Venta de apartamentos nuevos en Av. Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$244,709",244709,False,,3,2,97,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-apartamentos-nuevos-en-av-ricardo-j-alfaro-tumba-muerto_p-140805.htm,140805,Venta de apartamentos nuevos en Av. Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$158,665",158665,False,,2,2,61,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-apartamento-en-via-ricardo-j-alfaro-tumba-muerto_p-141768.htm,141768,Venta de Apartamento en Vía Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$254,000",254000,False,,3,2,99,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-apartamentos-nuevos-en-av-ricardo-j-alfaro-tumba-muerto_p-142018.htm,142018,Venta de apartamentos nuevos en Av. Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$300,105",300105,False,,3,2,106,venta,inmopanama.com,2026-07-03 00:17:56
https://www.inmopanama.com/venta-de-apartamentos-nuevos-en-av-ricardo-j-alfaro-tumba-muerto_p-142019.htm,142019,Venta de apartamentos nuevos en Av. Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$259,038",259038,False,,3,2,106,venta,inmopanama.com,2026-07-03 00:18:09
https://www.inmopanama.com/venta-de-apartamentos-nuevos-en-av-ricardo-j-alfaro-tumba-muerto_p-142020.htm,142020,Venta de apartamentos nuevos en Av. Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$244,709",244709,False,,3,2,97,venta,inmopanama.com,2026-07-03 00:18:09
https://www.inmopanama.com/venta-de-apartamentos-nuevos-en-av-ricardo-j-alfaro-tumba-muerto_p-142021.htm,142021,Venta de apartamentos nuevos en Av. Ricardo J. Alfaro (Tumba Muerto),Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$158,665",158665,False,,2,2,61,venta,inmopanama.com,2026-07-03 00:18:09
https://www.inmopanama.com/apartamento-en-venta-en-betania_p-140462.htm,140462,Apartamento en Venta en Betania,Villa De Las Fuentes,Betania,zone_raw_barrio_mapeado,"$260,000",260000,False,,3,2,135,venta,inmopanama.com,2026-07-03 00:18:09
https://www.inmopanama.com/apartamento-en-venta-en-betania_p-141674.htm,141674,Apartamento en Venta en Betania,Villa De Las Fuentes,Betania,zone_raw_barrio_mapeado,"$260,000",260000,False,,3,2,135,venta,inmopanama.com,2026-07-03 00:18:09
https://www.inmopanama.com/apartamento-con-ubicacion-estrategica-cerca-de-universidades_p-143213.htm,143213,Apartamento con Ubicación Estratégica Cerca de Universidades,Tumba Muerto,Betania,zone_raw_barrio_mapeado,"$165,000",165000,False,,2,2,71,venta,inmopanama.com,2026-07-03 00:18:09
